"X","file_id","title","auth_last","auth_first","publ_date","genre","narrator","first_per","third_per","thought","textlength","dialogue","diag_diff","kl_score","ttr_mean","ttr_sd","ttr_norm","ttr_cumsum","ent_mean","ent_sd","ent_norm","ent_cumsum","con_ent_mean","con_ent_sd","con_ent_cumsum","con_ent2_mean","con_ent2_sd","dist_kl_mean","dist_kl_sd","dist_kl_cumsum","dist_cos_mean","dist_cos_sd","dist_cos_cumsum","cross_half_l2","cross_half_tfidf","cross_half_l2_nostopword","cross_half_tfidf_nostopword","thought2","pronoun_first","pronoun_third","period","punct","stopword"
43,"45419","Suika kuu hito","Makino","Shin'ichi","1927","SHISHOSETSU","third",0.0128216704288939,0.0101128668171558,0.00505643340857788,13861,0.188228395514183,0.223438867783374,0.155218652577,0.3698878088384,0.0177206927177756,0.00127635689565925,0.838,4.97629200926486,0.0654170711648949,0.00372933453593571,0.636,1.5598857352093,0.0294059471284071,0.424,1.68602009614976,0.0284186799412225,1.04993089077978,0.0769383624923413,0.17,0.070397556933863,0.024210166404451,1.04993089077978,0.0779659701950315,0.944496313181761,0.140541770296072,0.963644179647415,0.00144255538382277,0,0,0.0357547655847501,0.11602266872746,0.591550747037609
44,"45645","Yakudoshi","Kano","Sakujiro","1911","SHISHOSETSU","third",0.00206589492430988,0.00391807658058771,0.00601959038290294,40882,0.291071158022322,0.156608252108479,0.219613485736,0.395734948762524,0.0229646356793495,-0.00887895498079161,0.71,5.10913515645237,0.0728973476730054,-0.00792118760453153,0.064,1.40577130747277,0.0449143071342902,0.13,1.52139067940508,0.0439734082668266,0.875929691130959,0.0544177275773433,0.11,0.0397602103978042,0.012616818059549,0.875929691130959,0.0517535276694562,0.940342655824904,0.0860296468444607,0.954588390475011,0.00240033395950741,0,0,0.0460237946149029,0.119703610937174,0.556981840951785
45,"45646","Yo no naka he","Kano","Sakujiro","1918","SHISHOSETSU","first",0.0136937647987372,0.0069060773480663,0.00339384372533544,60084,0.136862184072484,0.0179848763539751,0.0823562203826,0.383595372941715,0.020559160078686,-0.0149383891161629,0.924,5.04209755024816,0.0727275648185523,-0.00718480560083545,0.506,1.43841082350566,0.0452923767213287,0.716,1.55786509798212,0.0396545355415817,0.799604129558379,0.0296639013240961,0.1,0.0263489839135858,0.00528012944173043,0.799604129558379,0.0427256877395767,0.941606099565563,0.0753886305219502,0.950527162657298,0.0013101788989733,0,0,0.0390909740584578,0.114461992901213,0.557111889277972
46,"47059","Ko wo tsurete","Kasai","Zenzo","1918","SHISHOSETSU","first",0.00294788893115253,0.0144541650817801,0.00380372765310004,17350,0.380208640301762,0.0691508929610059,0.241920849222,0.384512135972378,0.0159108327892997,-0.00573267277079098,0.822,5.07226649311332,0.0426112544010188,0.0022768329256726,0.186,1.44001092440367,0.0335173328766089,0.248,1.60482759016721,0.0252736172756372,1.11680394817876,0.0502999978827239,0.35,0.0847216117912715,0.0233019645306361,1.11680394817876,0.0783230921089121,0.949937899875511,0.130229461915093,0.970256157929463,0.00120564932828109,0,0,0.0276438167413021,0.133568722011712,0.565621770582156
47,"49655","Tojou","Kamura","Isota","1932","SHISHOSETSU","first",0.0152661907628795,0.00365528511223875,0.00283822138126774,25628,0.0823566552227615,0.0204346824314724,0.142811017209,0.452288934783387,0.0152156824469964,0.00471585381598405,0.598,5.18846710245124,0.0532981131844091,0.0403572595181254,0.672,1.46019088086622,0.0418494544343192,0.32,1.61823615237774,0.0316564194711077,1.13940684394262,0.0411632248420304,0.93,0.0369765186627661,0.00800193867268987,1.13940684394262,0.0536697292635718,0.96179772344516,0.0859503793164891,0.970581769949582,0.00122651502480905,0,0,0.0253108100574232,0.10168924569326,0.516028321346937
48,"51218","Ugomeku mono","Kasai","Zenzo","1924","SHISHOSETSU","first",0.0113807760866584,0.000959824489236254,0.00671877142465378,14518,0.492837273991655,0.131988873435327,0.160086924935,0.37436761248006,0.0290163153919035,-0.0125825008986251,0.802,5.03369502596346,0.0626453776302021,-0.00537478749261222,0.692,1.41415072006704,0.0699484471083963,0.028,1.59845188097728,0.0517831348764146,1.0812231925188,0.0784316186050287,0.04,0.100389240760673,0.0397655403163966,1.0812231925188,0.0846818558227002,0.941294193301242,0.139312031283503,0.95828928200312,0.00267618198037467,0,0,0.0275547626127466,0.122311428288235,0.585191793041927
49,"51229","Chichi no konrei","Kamitsukasa","Shoken","1915","SHISHOSETSU","first",0.00957854406130268,0.00109469074986316,0.00209815727057106,15390,0.268224299065421,0.0502002670226969,0.134710034171,0.399616349933676,0.0253846712447246,0.00965071419484465,0.904,5.04514075446329,0.0732235933576996,0.0679083188361354,0.884,1.41533161000345,0.0681114757482345,0.22,1.60118239253847,0.0407610867416074,1.15625171595744,0.062085111822859,0.98,0.0752706806333198,0.0245807730172317,1.15625171595744,0.0755097876551713,0.950474366204651,0.125364213672113,0.966012068369694,0.000724506429994566,0,0,0.0360441948922297,0.1533236732476,0.519471110306104
50,"52934","Jukensei no shuki","Kume","Masao","1918","SHISHOSETSU","first",0.0161385495957987,0.00705139552723196,0.00510414822682481,45492,0.234518270924613,0.0369483716518361,0.0603622205223,0.389379627524976,0.0222779335640204,-0.00213299596569355,0.496,5.06015365058648,0.0710174460908805,0.0367241803369796,0.328,1.41128460953784,0.0463818280452312,0.612,1.55563203831823,0.0341965841953637,0.837037818903687,0.0481556658356733,0.43,0.032892276989377,0.00877356873745247,0.837037818903687,0.0468704697514972,0.930250333616096,0.0792308472571108,0.946785731339701,0.00218783689517408,0,0,0.058342317204642,0.131079967023908,0.564303380049464
51,"53012","Sei ni mezameru koro","Muro","Saisei","1919","SHISHOSETSU","first",0.0150103214391035,0.0082276614567974,0.00501327042170451,40785,0.147882899861792,0.113524418571504,0.108465943942,0.377150030769287,0.0208592112364303,-0.0116543648351082,0.63,4.96724113447554,0.0587065370670935,0.0142706702902409,0.386,1.47048551985152,0.0381263047040209,0.624,1.56270102188206,0.0300892503945491,0.882396884117216,0.0462876745510371,0.16,0.0357233483131679,0.00799362875679687,0.882396884117216,0.0533747865378401,0.941440424865393,0.0973674749463072,0.95451136548355,0.000152004560136804,0,0,0.0437013110393312,0.107999239977199,0.582557476724302
52,"53013","Younen jidai","Muro","Saisei","1919","SHISHOSETSU","first",0.0201948766305202,0.00294672324375295,0.00388967468175389,32241,0.180896598332958,0.0518018282261267,0.151444544241,0.366229637316897,0.0160815392604879,-0.0105607406899754,0.484,4.88245531779534,0.0663456808189969,0.0288462878924483,0.12,1.45868321829062,0.0349964029238067,0.638,1.54154700468579,0.0304310768480238,0.936598613873642,0.0604494419898621,0.97,0.038215019128504,0.00746190562879433,0.936598613873642,0.0580091278639832,0.948916004026284,0.110279911569654,0.964203775947823,4.74180852577173e-05,0,0,0.0594622789131775,0.122291241879653,0.570344729479824
53,"53026","Hannichi","Ogai","Mori","1909","SHISHOSETSU","third",0.00139336410345728,0.000783767308194723,0.0048767743621005,16733,0.306246979217013,0.206500724987917,0.226841264657,0.348574468585085,0.0248784825804895,-0.0108986610250308,0.464,4.95604290350493,0.0739158381664995,0.0283180107963954,0.486,1.52877295221135,0.03300544916854,0.554,1.67594535938902,0.0286141583359729,0.983389376827645,0.0678140732902776,0.14,0.0646927846297235,0.0170267523895547,0.983389376827645,0.0735477499627763,0.943040432496217,0.135228611450647,0.961226904827793,0.00221597204466036,0,0,0.041933009460496,0.113099803971704,0.598056762976221
54,"53034","Sekenshi","Oguri","Fuyo","1909","SHISHOSETSU","first",0.0112182296231376,0.000788781770376862,0.00262927256792287,17911,0.342817647736436,0.263333717313673,0.313792858568,0.409564843383956,0.0236111874664508,0.00552098373483362,0.02,5.12662934090732,0.0722502089871539,0.0701266839510577,0.266,1.40505320241562,0.0396293276427076,0.116,1.57738307917518,0.0267603244106075,1.11816710432506,0.0645334118052136,0,0.0830291216307572,0.0324194852905679,1.11816710432506,0.0779322929136895,0.94644007056176,0.130066458253553,0.965155282922656,0.000165961331009875,0,0,0.0405775454319144,0.127707244212099,0.541946726412746
55,"53042","Shiji o umu","Kasai","Zenzo","1925","SHISHOSETSU","first",0.0121172425085967,0.00835107253970853,0.00802357949893565,6965,0.112483650632176,0.183143167548644,0.406212310753,0.393083358329177,0.0108473481401036,2.3337983296623e-05,0.31,5.10851779067319,0.0734757191225891,0.0341733127475576,0.512,1.48835212057564,0.0507521857340873,0.34,1.62757580884756,0.0509690798917101,1.35997670841475,0.116492320622489,0.39,0.136196212229744,0.0642326432534909,1.35997670841475,0.114905865397926,0.96424788662513,0.186956062553948,0.981794860468928,0.00269481248596452,0,0,0.0226813384235347,0.1113855827532,0.564338648102403
56,"s_00014","Wakaretaru tsuma ni okuru tegami","Chikamatsu","Shuko","1910","SHISHOSETSU","first",0.0105474330526764,0.0010638621234688,0.00693030183288246,51618,0.346632772625266,0.0476498727742884,0.0469799574791,0.371673077082614,0.0287783118153155,0.00248813799069836,0.45,4.98904347263618,0.0811417643050538,0.0510129145721194,0.398,1.44583302774155,0.0489623708760253,0.294,1.6305892946734,0.0308608345291968,0.783419385992297,0.0428973075562037,0.82,0.0322649456926934,0.00949653892876519,0.783419385992297,0.047612327395535,0.928837029439441,0.0821697172638808,0.942619899854132,0.00048115023208423,0,0,0.0362843880901166,0.144769613947696,0.584682440846824
57,"s_00015","Giwaku","Chikamatsu","Shuko","1913","SHISHOSETSU","first",0.0133798387557894,0.000972039567728286,0.00734747555606381,51362,0.301110933503836,0.00567455242966752,0.11750316472,0.364608365346859,0.0276000246727788,-0.015053944021333,0.292,4.96128070548155,0.076994168919688,-0.0196781118289877,0.01,1.48570346084257,0.0523019613583474,0.09,1.60063730890088,0.038650207139193,0.795704484873369,0.0498639383645961,1,0.0287072730426834,0.0102783117266987,0.795704484873369,0.0470602770063788,0.93704698701832,0.0859414430755482,0.950711625895997,0.000746590093323762,0,0,0.04045944005743,0.119339554917444,0.591586503948313
58,"s_00018","Chichi no shi","Hirotsu","Kazuo","1930","SHISHOSETSU","first",0.0162670507498094,0.000762518003897314,0.00728628314835211,15808,0.230774244004171,0.0212460896767466,0.220399854418,0.337958057307525,0.0201448961139204,-0.0254711318816644,0.094,4.87176636096376,0.0874246625894064,-0.00659411538817878,0.178,1.53058259505187,0.0491251564238456,0.308,1.64751933366521,0.0334539451947838,1.04145845975147,0.0575543825906236,0.58,0.0611980485918434,0.0170260701004545,1.04145845975147,0.0745407728942819,0.950453366916117,0.142918048681057,0.967747485909677,0.000858287240129697,0,0,0.0438680144955178,0.12254434484074,0.578485599847416
59,"s_00023","Suikyosha no dokuhaku","Kasai","Zenzo","1927","SHISHOSETSU","first",0.0139827644474485,0.004182156133829,0.00612538019601217,27863,0.146124156837283,0.0344224019606583,0.231967073786,0.36562005179667,0.0184161407257138,-0.00882291608815833,0.024,5.00128410506608,0.0551859622046786,0.111655847916611,0.162,1.47336496060392,0.0387869376170293,0.036,1.65392338531511,0.040575433589116,0.925933937899184,0.0413464807776344,0.44,0.0470353164015103,0.0120621420216196,0.925933937899184,0.0593356700486918,0.946163022462305,0.112040222816439,0.961237888099841,0.000372717107715244,0,0,0.024279857302593,0.12933283637719,0.586124274532772
60,"s_00025","Tsuma","Katai","Tayama","1908","SHISHOSETSU","third",0.00187294824694102,0.00160538421166373,0.00383851481378572,147515,0.317293708504584,0.0833060457187386,0.0354160294117,0.412983469549351,0.0279273960845201,-0.0139208584688723,0.012,5.08700451206979,0.0768353329460472,0.02582697901624,0.088,1.42292637062199,0.0680950584166367,0.004,1.58346116336198,0.0540794827862009,0.68130512445922,0.0330688454229171,0.03,0.0214039535090651,0.0189868912302829,0.68130512445922,0.0362756778861618,0.918464391688865,0.0607959098951677,0.924997552218082,0.000810548998675444,0,0,0.0401320601783208,0.124735583101042,0.54431330684222
61,"s_00033","Omedetaki hito","Mushanokoji","Saneatsu","1910","SHISHOSETSU","first",0.0210206407496518,0.00316575914904394,0.0121881727238192,36294,0.105940958365175,0.121881970093302,0.129209671437,0.323292424234352,0.0157395689505219,-0.0360494835898705,0.628,4.83039654175398,0.0822854246447881,-0.0689791440014593,0.082,1.53585404908187,0.0381150340898188,0.632,1.58618816071723,0.0376280825327972,0.803280246461637,0.0642205886719894,0.58,0.0526096787502866,0.0195776765622929,0.803280246461637,0.0656927719285959,0.943207899966958,0.111144271918931,0.955816331622725,0.000599880023995201,0,0,0.0541605964521381,0.0844116890907533,0.593838375182106
62,"s_00035","Den'en no yuutsu","Sato","Haruo","1919","SHISHOSETSU","first",0.00254643499101258,0.0142028432921183,0.00532436407211722,80224,0.0724967161766192,0.0173790037385066,0.15630456465,0.388206343614848,0.0214859845915302,-0.0204610548483788,0.034,4.99603877589195,0.0715055747801046,0.00373384376687991,0.01,1.49293499719685,0.0484646657610615,0.738,1.60722821884394,0.042668109734619,0.781185870272289,0.0346860363358713,0.55,0.0204771711319168,0.0054988782221085,0.781185870272289,0.0396883314385671,0.941873436862774,0.0735465274803507,0.95112706918979,0.000806185642566602,0,0,0.0356187474806699,0.107937264099088,0.568690681226868
63,"s_00037","Tsuma wo kau keiken","Satomi","Ton","1917","SHISHOSETSU","third",0.00336930771255594,0.00747565148723348,0.00421163464069492,24208,0.201689501555014,0.083298310498445,0.140293394324,0.417271219038653,0.0182298105164983,0.00295851545559078,0.028,5.12389943780254,0.0839797432394217,0.0443479334101955,0.068,1.43745383955473,0.0678143232677675,0.182,1.61130017106004,0.0384890818483824,1.0408637357171,0.0709881761685958,0.4,0.0560825830872675,0.0181247348558603,1.0408637357171,0.0637898258813579,0.944188382892919,0.105975826673559,0.962926764983647,0.00074437069660691,0,0,0.024564232988028,0.117114322932821,0.578624154829105
64,"s_00038","Wakai","Shiga","Naoya","1917","SHISHOSETSU","first",0.0186186331789862,0.00121215059759024,0.00603650997599942,51800,0.180543139241512,0.0397250315773824,0.119433614828,0.35587840727443,0.0147423580594389,-0.0183259405516568,0.206,4.91244218875757,0.0449005704066037,-0.0266827870032875,0.208,1.52761369352603,0.0376570579204237,0.37,1.57515240378284,0.0364975235450953,0.695510484143319,0.0342030699104519,0.73,0.024021068051337,0.0074891842718048,0.695510484143319,0.045479299827576,0.930726313931065,0.0849981650685055,0.942139147267069,0.00215065776610899,0,0,0.0493534061391504,0.0972823506410077,0.583414797642656
65,"s_00021","Nakama","Kasai","Zenzo","1921","SHISHOSETSU","first",0.0165289256198347,0.00635139271502908,0.0066574839302112,18518,0.285511208310552,0.193329688354292,0.207102692501,0.394371150181835,0.0254106621841054,-0.0100075601559341,0.948,5.13605491065173,0.0771147893712703,-0.0119978342279525,0.714,1.44243432026993,0.0512711961661765,0.246,1.5650671986496,0.0430467343490663,1.06805648129049,0.0716588658839726,0.02,0.0719166640481769,0.0195022125297347,1.06805648129049,0.0712415722052954,0.947397274517398,0.117242439013126,0.966005972754137,0.00141143260409315,0,0,0.0296400846859562,0.104210773935545,0.576099741237356
66,"319","Denpo","Kuroshima","Denji","1925","PROLET","third",0.00364050056882821,0.0106939704209329,0.00318543799772469,6655,0.311452295159016,0.0376898058370621,0.211483835496,0.365611240541596,0.0255797675368506,0.0123086654342998,0.188,5.00518839089442,0.0835856140956627,0.159642468302985,0.382,1.45792378624875,0.032690176874126,0.34,1.67193537895842,0.0216558022384664,1.31699817658974,0.0875409915558475,0.4,0.126434487955734,0.0283901857444824,1.31699817658974,0.110212194003536,0.950616275854413,0.192777528529442,0.967099626756833,0,0,0,0.0455879034078086,0.170390431053938,0.514105168133604
67,"397","Inbaifu","Hayama","Yoshiki","1925","PROLET","first",0.021545178435839,0.0108200455580866,0.00541002277904328,13857,0.216129752250577,0.219147961967111,0.240880596927,0.373581000823978,0.0164535526762766,-0.00187148786380492,0.314,4.97889239618361,0.0623566332365593,0.048837934209307,0.144,1.44842369624838,0.0422873133205811,0.428,1.59137717794002,0.0250392252167621,1.09428307671239,0.068678303031534,0.4,0.082369038016848,0.0297749574531155,1.09428307671239,0.0826311332091379,0.949244156580662,0.140774881280412,0.967258994603148,0.000541946672447431,0,0,0.0442228484717104,0.120854107955777,0.576306091480598
68,"831","Tongun","Kuroshima","Denji","1926","PROLET","third",0.00232480903354367,0.00863500498173364,0.0013284623048821,7509,0.167887246096449,0.131867450381264,0.25621328767,0.392715196837639,0.0192398835960205,0.00988244829962692,0.244,4.99905977877785,0.0850871438575988,0.0876157999931531,0.108,1.44243494222248,0.0559938906786586,0.076,1.6174998206923,0.0443012136361038,1.28247122440151,0.0741141784501596,0,0.0981284475581379,0.0250683606373864,1.28247122440151,0.0981032961093543,0.953558209197943,0.170319949990646,0.971490244353868,0,0,0,0.0433830845771144,0.152238805970149,0.51044776119403
69,"863","Umi ni ikiru hitobito","Hayama","Yoshiki","1926","PROLET","third",0.00524129330176198,0.0101286729079066,0.00286501563118822,165648,0.26315691436519,0.0267857142857143,0.0484502047379,0.376676310886525,0.0210984972788946,-0.018197846416846,0.374,4.97375292741343,0.0726021152396111,0.0461987923013867,0.67,1.44101407985205,0.0410221097414379,0.626,1.63032908060819,0.0388080357951757,0.715519026952809,0.0445748954251436,0.77,0.017665374356802,0.0104536342880661,0.715519026952809,0.0342235135542102,0.932652796174067,0.0615055703247706,0.940155660496611,0,0,0,0.0381872996123846,0.147466143465569,0.56318131789252
70,"980","Kamagasaki","Takeda","Rintaro","","PROLET","third",0.00123846677812868,0.0115177410365967,0.00346770697876029,19164,0.145917072138777,0.0923418658768775,0.116482822009,0.422702043387748,0.0181460014525698,0.0240661459518504,0.988,5.1778800418655,0.0660413835874738,0.142345216435677,0.968,1.41125129464893,0.0393032660500806,0.112,1.66509381630162,0.0400241506284492,1.10946542997583,0.0686985416127508,0.8,0.0578487908013811,0.0160057976294986,1.10946542997583,0.0626588582833643,0.949979178805118,0.106349355786669,0.964842527014316,0.000693054058216541,0,0,0.0171723394424765,0.139688895733867,0.540274141383028
71,"1398","Hikari no naki ni","Kim","Sa-ryang","1939","PROLET","first",0.0177961432506887,0.014435261707989,0.00534435261707989,25035,0.256330410554782,0.0367122838646234,0.0799817752246,0.379328646748572,0.0162245032306336,-0.000796627976702879,0.64,4.98040033477234,0.064294991548082,0.0082916168271181,0.22,1.47722974538869,0.0360176465760579,0.538,1.55466608226147,0.0351267092828263,0.943963802638806,0.0524833330736315,0.96,0.0455751338810387,0.0119701453268913,0.943963802638806,0.0602305029602249,0.93925017394546,0.110891795551098,0.958499404556503,0.00105616302186879,0,0,0.0432405566600398,0.109468190854871,0.580765407554672
72,"1417","Sori","Kuroshima","Denji","1927","PROLET","third",0.00234741784037559,0.0115236875800256,0.00181391378574477,12194,0.195812596533379,0.0683027286768492,0.122083294692,0.370422458364045,0.0228092620815458,0.00838262607892998,0.126,4.97969204523579,0.081483905479315,0.110060849657486,0.13,1.49091441574953,0.0314013010742494,0.258,1.62791034712128,0.0294261820177936,1.18103623120255,0.0570537686823144,0.29,0.07875021883215,0.0145924845199795,1.18103623120255,0.085541792783877,0.951530014309063,0.153266020143842,0.965202779602073,0,0,0,0.0537851114749969,0.155939035142965,0.527270437082756
73,"1465","Kani kousen","Kobayashi","Takiji","1929","PROLET","third",0.00228325255788907,0.00551427032848681,0.00226171243941842,63544,0.247312699622238,0.0900712621161348,0.0890423465256,0.405886303255128,0.0271902092755099,0.00735251173164625,0.03,5.03599695764178,0.0846261814453733,0.0899540303673385,0.314,1.41086301178836,0.0469429976694795,0.294,1.64905170487848,0.0325437889501116,0.896653634471823,0.0440924352945663,0.03,0.0276105666631311,0.0101985681303441,0.896653634471823,0.0448250504295159,0.940078522162664,0.0783606680829767,0.948907312290518,0.000262975447655932,0,0,0.0427693705324057,0.167873963039996,0.519376509120467
74,"1991","Chibusa","Miyamoto","Yuriko","1935","PROLET","third",0.00363787069441886,0.000920979922637686,0.00368391969055075,28950,0.222373415455131,0.0166153405428633,0.195779369304,0.430535532433328,0.0197056770711517,0.00792528744446391,0.008,5.13195188576649,0.0629050011047495,0.0590402704658235,0.008,1.41066496923728,0.0466023950737842,0.462,1.58082697606936,0.0373939162862381,1.07933967250019,0.0592234882579449,0.5,0.0434449539995204,0.0148881987024925,1.07933967250019,0.0564127776662013,0.951383871638096,0.098586687827502,0.964549558830733,0.0002218647734206,0,0,0.0300626767984913,0.125630927949415,0.546563869321648
75,"2005","Sangatsu no daiyon nichiyobi","Miyamoto","Yuriko","1940","PROLET","third",0.00330747489325876,0.00114258223585303,0.00487100847916291,21521,0.198100014466895,0.0570769061447406,0.161556301826,0.423596706419659,0.0121283657612543,0.00542793004835057,0.124,5.13507003213542,0.0474787040546362,0.046340427193206,0.3,1.4617341735844,0.0449335880915855,0.782,1.60471353815058,0.0382454815676079,1.09268954700713,0.0389303607207796,0.56,0.0524480649144989,0.0165840654197888,1.09268954700713,0.0632097565609488,0.949451804757099,0.107295589748704,0.966654913853905,0.00133908644546942,0,0,0.0310965630114566,0.109433120071418,0.563829787234043
76,"2932","Hooro no yado","Satomura","Kinzo","1927","PROLET","third",0.00194141976871782,0.00557103064066852,0.00253228665484933,14474,0.156436912560524,0.00555397322700085,0.244347108191,0.429585997076141,0.0172860366576304,0.00577418088358078,0.036,5.11178649139351,0.0448160215935376,0.0555465997557576,0.728,1.41538762835203,0.044963692364375,0.284,1.56687518756892,0.0302800160778372,1.30663872915491,0.0648588696194566,0.62,0.0792865787063275,0.0136683289783592,1.30663872915491,0.0819112590432977,0.958672278222947,0.126645074214549,0.970926378083457,0.000437684648210964,0,0,0.0352336141809826,0.132180763759711,0.501696028011817
77,"2933","Jyushimatsu","Yamamoto","Katsuji","1928","PROLET","third",0.00360760371860691,0.00111003191341751,0.00416261967531567,10294,0.284948903661078,0.0369649669089042,0.240134200999,0.435331425639485,0.0175995480048372,0.0174033401195628,0.104,5.22866916166294,0.0783451822396389,0.103689686208573,0.65,1.44234110221118,0.0381711332709618,0.76,1.63840039713002,0.0162186540326521,1.35701121908467,0.110014049149447,0.28,0.092678651853154,0.0354926658638717,1.35701121908467,0.0865291782503779,0.961174101452356,0.140994011822844,0.979228511712237,0,0,0,0.0225857825394527,0.127262197770378,0.522658172868105
78,"2943","Kankan mushi","Arishima","Takeo","1910","PROLET","first",0.00840737556128786,0.00535014808445591,0.00477691793254992,11673,0.0761694616063548,0.0471315092674316,0.200319178324,0.401622438979487,0.022853344108256,-0.000526692787622796,0.69,5.15662346460077,0.0488035209106094,0.0596328860258319,0.086,1.46077913881665,0.0280498949002049,0.694,1.6137301292937,0.0268573928640215,1.20990325497932,0.0823107910846444,0.63,0.0944918198498122,0.0193897350732852,1.20990325497932,0.0853898179953976,0.949239920447615,0.133293737498266,0.966838439867071,0,0,0,0.0359413520176463,0.103801738679123,0.543402101985208
79,"2944","Senwa","Iwano","Homei","","PROLET","first",0.0138770886434438,0.000283205890682526,0.00283205890682526,10681,0.66358612804878,0.201600609756098,0.110577570734,0.408529123928009,0.0228883389778886,0.0108822044967296,0.244,5.10746832088519,0.0691596813186231,0.144675259221391,0.146,1.42549485828996,0.0377458121629122,0.09,1.6529985248977,0.0326909620142452,1.22935507673763,0.0851012809091124,0.16,0.100328844893345,0.0260931439705118,1.22935507673763,0.0889322827121827,0.942809636113661,0.147189488231283,0.959486551226022,0.00167270699749094,0,0,0.0301087259548369,0.144131586283803,0.544744912182883
80,"2945","ìÒè≠èó","Kunikida","Doppo","","PROLET","third",0.00181900864029104,0.00136425648021828,0.0022737608003638,7755,0.403094462540717,0.312160694896851,0.223475950769,0.388601297842716,0.0110158275631727,-0.00779740204894136,0.764,5.1085058172586,0.024292919727594,0.02447709947403,0.096,1.4335388271052,0.0739917728706202,0.722,1.57519244016613,0.0622602699580944,1.31607018467742,0.0693393177335775,0.59,0.124349547646238,0.0244284921292679,1.31607018467742,0.103307545380081,0.947869640989631,0.176868879622581,0.968515840045952,0,0,0,0.0289747399702823,0.12815750371471,0.543462109955423
81,"2948","çñíÜê∂äà","Sakai","Toshihiko","1911","PROLET","first",0.00673249551166966,0.00254338719329743,0.00149611011370437,15938,0.130932258483942,0.0273046417891041,0.25532460787,0.432998214699563,0.0286807970663889,-0.012441078898671,0.71,5.20554536489108,0.0915712570204235,0.0332208810135803,0.542,1.36812198659237,0.0882153074817959,0.346,1.5919700907253,0.0500461090133611,1.31430335771065,0.0961241129920477,0.17,0.0945518597385335,0.0387777977019927,1.31430335771065,0.082470921113254,0.957428205683814,0.127471598901349,0.97183354089738,0,0,0,0.0401101061738105,0.117086118757373,0.49400314589068
82,"2950","Tokoyogoyomi","Tayama","Katai","1914","PROLET","third",0.0030536470261642,0.00652370046498716,0.00687070580886946,18839,0.217964721845319,0.0555530026361681,0.319208927249,0.366930096704037,0.0167580356299202,-0.00489741421299317,0.058,4.96025768040463,0.0593694933008126,0.036857927753104,0.112,1.50790248139839,0.0244964936012504,0.97,1.59402325215,0.0333552712355305,0.964329119651932,0.0501913397136263,0.38,0.048191208603025,0.0113149527339308,0.964329119651932,0.0651538868809594,0.943739089425003,0.121424096189232,0.956725970955489,0.00015947691571645,0,0,0.0479228131727932,0.113467825532254,0.58177178853361
83,"2951","Karada","Tokuda","Shusei","","PROLET","third",0.00273010920436817,0.0015600624024961,0,7001,0.626075543240484,0.147446551191992,0.286366596346,0.391829350595886,0.0331974521316654,0.00537154264244261,0.16,5.22205037393317,0.0676168007641971,0.0914652687590456,0.35,1.45029097459329,0.024113054824481,0.76,1.62236594757815,0.0116737018393611,1.34964370695707,0.087401271616779,0.25,0.139323140130811,0.0335254631890246,1.34964370695707,0.106982806855404,0.954119380915718,0.181959308416252,0.972121728722109,0,0,0,0.0347973689794186,0.11839592616168,0.550392531296414
84,"2952","Tajyu to sono inu","Nagatsuka","Takashi","1910","PROLET","third",0.00336089265308866,0.0116959064327485,0.0017476641796061,15808,0.0445700340376341,0.0850241388088331,0.297252930277,0.375888167333955,0.0222261175711373,-0.0229770670410454,0.518,4.98976116804661,0.0701593482773353,-0.0351346808135284,0.542,1.55488398640988,0.0199752844137605,0.778,1.54992574080934,0.0316786781128691,1.08261914740021,0.0825318734235033,0.83,0.0673835080671723,0.0179733742915987,1.08261914740021,0.0811407559083646,0.959025755569033,0.127086951419042,0.96852901389288,9.20301859009755e-05,0,0,0.0554021719123873,0.067550156451316,0.551352843732744
85,"45649","Horoki","Hayashi","Fumiko","1929","PROLET","first",0.0100140627835239,0.00146298312465977,0.00300535293050263,111156,0.14623495579934,0.00648445468015463,0.0564391347809,0.428973136025252,0.0195212353630736,-0.00219216291964819,0.582,5.10678840075501,0.0701446299610334,0.0696251469389377,0.038,1.40113633395256,0.0501491542613611,0.138,1.57748203526189,0.0440479187207827,0.8200548503705,0.0266023796462378,0.44,0.021162061246423,0.0126086036405342,0.8200548503705,0.0378410929099038,0.940085656941725,0.0554015828189108,0.94871911343216,0.000288967231115991,0,0,0.0412645206033636,0.138790961105011,0.486144021267988
86,"46158","Tengoku no kiroku","Shimomura","Chiaki","1930","PROLET","third",0.00226984188050629,0.00419343669449467,0.00157734774747047,39421,0.316135652082402,0.162504466720503,0.140236463393,0.37288960218709,0.0175802430662555,-0.0120920911767541,0.692,5.04606073339088,0.0620138272646013,0.0353172917285036,0.464,1.37856771116848,0.0383378945189197,0.848,1.56872865508214,0.03701035224943,0.906718143774322,0.039140078580651,0.36,0.0473261624457644,0.0240327485212216,0.906718143774322,0.0551424957940375,0.940513542576748,0.0975942657485439,0.956250592391419,0.000486181233404391,0,0,0.0395676726878343,0.147537305060025,0.553349040727028
