"file_id","genre","file_id_name","textlength","kl_score","ttr_mean","ttr_sd","ttr_norm","ttr_cumsum","ent_mean","ent_sd","ent_norm","ent_cumsum","con_ent_mean","con_ent_sd","con_ent_cumsum","dist_kl_mean","dist_kl_sd","dist_kl_cumsum","dist_cos_mean","dist_cos_sd","dist_cos_cumsum","cross_half_l2","cross_half_tfidf","cross_half_l2_nostopword","cross_half_tfidf_nostopword","thought","pronoun_first","pronoun_third"
1196,"SR","S_scn_038.txt",9115,0.103239244649,0.469711853307138,0.0272673425196245,-0.0427360838244925,0.238,4.93169877200667,0.0706754282993299,-0.0909489104673966,0.28,1.06029702634737,0.0625146889260061,0.09,1.11531457710068,0.0744566062167227,0.42,0.0990628772503329,0.0166354602733352,1.11531457710068,0.0907262319657939,0.94326685805768,0.14403999011549,0.96269560449855,0.00719659797186784,0.00556100752371606,0.0145567549885509
1197,"SR","S_scn_039.txt",37077,0.0859649109785,0.525691699604743,0.0253339743356009,-0.0271462450592885,0.374,5.11109132389432,0.0651233610358818,-0.0583866276896909,0.044,1.00121529912646,0.0510491704411378,0,0.746050049167102,0.0328710062178282,0.13,0.0400136828035832,0.00767944183757361,0.746050049167102,0.0448240860365689,0.930366079835227,0.0662729521789105,0.939719446642104,0.00572715064381073,0.0044237301524607,0.0275693182715854
1198,"SR","S_scn_040.txt",28065,0.24678004159,0.516991297140489,0.0305076782674765,-0.0493827186075425,0.13,4.99236919001715,0.0785564009306097,-0.115326439269651,0.364,1.10668495207645,0.0617783492007221,0.34,1.01538152810121,0.0651526640058329,0.89,0.0492747922951724,0.0165922490079599,1.01538152810121,0.0596354160930755,0.95357959869426,0.0843439598768807,0.961453448874131,0.00320579110651499,0.00496380558428128,0.0118407445708376
1199,"SR","S_scn_041.txt",10187,0.122522115027,0.464142857142857,0.0278066321443067,-0.0556611428571429,0,4.88100081920023,0.077004494808507,-0.140227390931175,0.01,1.13391233416227,0.0548107499382876,0.74,1.10112176971007,0.0845779206004414,0.53,0.105475548745977,0.0306330751556897,1.10112176971007,0.096532479035977,0.942418204952021,0.139327764694026,0.960759469765451,0.00841534731136785,0.00228212808443874,0.0125517044644131
1200,"SR","S_scn_042.txt",66898,0.0563608649453,0.469797178130511,0.0376035783715889,-0.0513893298059964,0.018,4.92982091803524,0.0914374846164827,-0.110695207305422,0.02,1.08828582878837,0.0600612199808847,0.28,0.633283304534214,0.0317697320469898,0.11,0.0273507987244967,0.0054706524947212,0.633283304534214,0.0408135536528779,0.938759180022236,0.0648751573873749,0.942852879466853,0.0102263460648403,0.01084345315496,0.028541202918035
1201,"SR","S_dig_034.txt",26289,0.0943530469372,0.482825454937009,0.0388754016804354,-0.0645171745450629,0.208,4.92551161608482,0.113008404527004,-0.14009011971245,0.42,1.09270132661839,0.076292133990098,0.49,0.963294245647207,0.128898118484003,0.07,0.050822844395777,0.0229414225017228,0.963294245647207,0.0603329608494406,0.942909542530212,0.0871062733607421,0.951993356166248,0.00505294844917486,0.013277428371768,0.00790195129817771
1202,"SR","S_dig_035.txt",18805,0.162034238705,0.472398190045249,0.0446539880331628,-0.0615233785822021,0.05,4.89124486555635,0.123151645116184,-0.154569693620207,0.054,1.12556237522946,0.0738157393031353,0.22,1.03846549684542,0.118565804739832,0.04,0.0820870481440493,0.0301635086507374,1.03846549684542,0.0788206605881534,0.946601876522462,0.104392805476211,0.960675093132613,0.0039177277179236,0.0152188653657802,0.00994500113011377
1203,"SR","S_dig_036.txt",4646,0.32572400435,0.529761904761905,0.0272761568265502,-0.0341967418546366,0.828,5.08003718055812,0.0883630801839497,-0.0831166751200243,0.952,1.06370624970718,0.0614214109110429,0.74,1.51489736746315,0.0975836162923768,0.64,0.149054696236079,0.0266305974492742,1.51489736746315,0.121865576806105,0.966986370222389,0.175558590805073,0.984998278636995,0.0068922305764411,0.0172305764411028,0.0068922305764411
1204,"SR","S_dig_037.txt",3888,0.171055235162,0.402666666666667,0.0345387488202458,-0.0240190476190476,0.204,4.67688253000726,0.114400626948593,-0.0652251516917293,0.098,1.27112633264473,0.0657140490513486,0.44,1.16866912248835,0.173585150356863,0,0.133622807656989,0.0424723422028444,1.16866912248835,0.136998834143184,0.934131647328367,0.22784040840129,0.968029197234726,0.00876190476190476,0.027047619047619,0.0323809523809524
1205,"SR","S_dig_038.txt",5696,0.210146584229,0.438129682252648,0.0230093674604106,-0.0206189615086541,0.974,4.77258937862476,0.0351501810257097,-0.0471374858736304,0.802,1.29779956158451,0.0531874395721819,0.08,1.15074725665932,0.109109339299207,0.72,0.104272562734293,0.044443668549489,1.15074725665932,0.110954233262164,0.947061871471003,0.189260284674761,0.970515026102629,0.00903692228246837,0.00542215336948102,0.0637748515362768
1206,"SR","S_dig_039.txt",4827,0.107550194386,0.503629764065336,0.0321546701610507,-0.0182940108892922,0.876,4.98778323188521,0.0743408362775327,-0.0379762328182611,0.512,1.1659293897129,0.0591016544064911,0.4,1.35252517526487,0.0765528910329247,0.48,0.118019350126483,0.0379900035022223,1.35252517526487,0.115210958676031,0.953322226201032,0.175458893102826,0.971241255250914,0.00181488203266788,0.000604960677555959,0.00786448880822747
1207,"SR","S_dig_040.txt",6585,0.146455908933,0.505555555555556,0.0327532865187263,-0.0312404444444445,0.536,4.90809549226317,0.072240811896261,-0.0726220425052553,0.656,1.15991993893256,0.0636036142630806,0.21,1.28539079650645,0.09391638665195,0.28,0.0952231829408983,0.0275061156125707,1.28539079650645,0.103620157723593,0.95908305177596,0.157744928624779,0.978554529168321,0.00288504216600089,0.0150909897913893,0.0179760319573901
1208,"SR","S_dig_041.txt",6279,0.178779005721,0.497723132969035,0.0485034520141391,-0.0250928961748634,0.056,4.94636820573351,0.076944395388824,-0.0735321697455991,0.024,1.19348285724077,0.0393181712406769,0.24,1.28683039906829,0.128272278972952,0.12,0.0965671688671262,0.0600764526332247,1.28683039906829,0.108452914769052,0.952611335852951,0.16036506578176,0.974411128724504,0.0043221110100091,0.0131938125568699,0.0104640582347589
1209,"SR","S_dig_042.txt",3278,0.270756007273,0.47279792746114,0.0257865182313888,-0.0116373056994818,0.534,4.82407510917289,0.129322282639016,-0.0242815915676946,0.252,1.3103580872688,0.0843448709207967,0.87,1.36316446301671,0.100691766045361,0.02,0.112222236164206,0.0342042460218927,1.36316446301671,0.131012968725413,0.957191958350902,0.216369896695615,0.978088159969403,0.0103582218385844,0.0599913681484678,0.0297798877859301
1210,"SR","S_dig_043.txt",7190,0.0408821072519,0.453147136207246,0.0326954018394596,-0.0401570532280915,0.012,4.78882897355346,0.0665111658201198,-0.0943907991168178,0.31,1.28266377867724,0.0381312440598982,0.27,1.19912816498555,0.0691156320643328,0.03,0.092226935146308,0.052231766407531,1.19912816498555,0.109447560696765,0.958393941716257,0.159306824600426,0.976051068857872,0.00585976965043443,0.00505152556071934,0.0523338048090523
1211,"SR","S_dig_044.txt",3656,0.117109872466,0.440556660039761,0.0392260174144369,-0.0335109343936382,0.864,4.74813905101709,0.100331200871918,-0.103468000895532,0.924,1.26074709965809,0.0528331944280907,0.41,1.30548385253012,0.0907707400327401,0.4,0.13761348979138,0.046061718310586,1.30548385253012,0.132088719500842,0.943855588438819,0.22052390533971,0.974970203354559,0.00595947556615018,0.00595947556615018,0.0143027413587604
1212,"SR","S_dig_045.txt",3340,0.150588121282,0.465740740740741,0.0202013187308069,-0.0183666666666667,0.804,4.80668031376184,0.0195768631127373,-0.0351812680637753,0.186,1.3274426035206,0.0369628392285792,0.8,1.37497456138094,0.0765489606553238,0.52,0.128314892093474,0.0409351402475891,1.37497456138094,0.134881763946624,0.962112935353617,0.220355054819411,0.983659505987345,0.002776492364646,0.000462748727441,0.001850994909764
1213,"SR","S_dig_046.txt",3474,0.231159669405,0.452118644067797,0.0557242324261095,-0.0286237288135593,0.876,4.87342585230124,0.154731058699526,-0.0880252679850138,0.866,1.30126507990889,0.0276833685330242,0.51,1.3956431143624,0.111272110087959,0.22,0.14282631701686,0.0621030306779248,1.3956431143624,0.140779354373033,0.956734142236733,0.218304140862515,0.978064610423582,0.00423549343498518,0.00762388818297332,0.024565861922914
1214,"SR","S_dig_047.txt",3881,0.0478102554088,0.504380952380952,0.0513120372823768,-0.0135161904761905,0.914,4.9101923801759,0.108192530130471,-0.0511808675860541,0.812,1.15209469275429,0.0656408780290649,0.66,1.39095529037409,0.119566538103412,0.28,0.122597943098524,0.0670835288249803,1.39095529037409,0.127913974548467,0.950205114867804,0.19222826504346,0.973436779659556,0.00228310502283105,0,0.0045662100456621
